Station	Instrument	Longitude(DecDeg)	Latitude(DecDeg)	Time(ISO8601)	Depth(m)
FB-drifter_021_071	IgotU#9999	-55.387850	47.520360	2011-07-05T01:38:00	  1.
FB-drifter_021_071	IgotU#9999	-55.387050	47.520510	2011-07-05T01:43:00	  1.
FB-drifter_021_071	IgotU#9999	-55.386170	47.520600	2011-07-05T01:47:00	  1.
FB-drifter_021_071	IgotU#9999	-55.385300	47.520660	2011-07-05T01:51:00	  1.
FB-drifter_021_071	IgotU#9999	-55.384480	47.520750	2011-07-05T01:55:00	  1.
FB-drifter_021_071	IgotU#9999	-55.383620	47.520740	2011-07-05T02:00:00	  1.
FB-drifter_021_071	IgotU#9999	-55.382800	47.520830	2011-07-05T02:04:00	  1.
FB-drifter_021_071	IgotU#9999	-55.381950	47.520870	2011-07-05T02:08:00	  1.
FB-drifter_021_071	IgotU#9999	-55.381070	47.520840	2011-07-05T02:12:00	  1.
FB-drifter_021_071	IgotU#9999	-55.380210	47.520970	2011-07-05T02:17:00	  1.
FB-drifter_021_071	IgotU#9999	-55.379420	47.521090	2011-07-05T02:21:00	  1.
FB-drifter_021_071	IgotU#9999	-55.378490	47.521150	2011-07-05T02:25:00	  1.
FB-drifter_021_071	IgotU#9999	-55.377610	47.521300	2011-07-05T02:29:00	  1.
FB-drifter_021_071	IgotU#9999	-55.376750	47.521420	2011-07-05T02:34:00	  1.
FB-drifter_021_071	IgotU#9999	-55.375780	47.521530	2011-07-05T02:38:00	  1.
FB-drifter_021_071	IgotU#9999	-55.374790	47.521680	2011-07-05T02:43:00	  1.
FB-drifter_021_071	IgotU#9999	-55.373920	47.521820	2011-07-05T02:47:00	  1.
FB-drifter_021_071	IgotU#9999	-55.373200	47.521900	2011-07-05T02:51:00	  1.
FB-drifter_021_071	IgotU#9999	-55.372380	47.522020	2011-07-05T02:56:00	  1.
FB-drifter_021_071	IgotU#9999	-55.371690	47.522130	2011-07-05T03:00:00	  1.
FB-drifter_021_071	IgotU#9999	-55.371150	47.522220	2011-07-05T03:04:00	  1.
FB-drifter_021_071	IgotU#9999	-55.370500	47.522420	2011-07-05T03:08:00	  1.
FB-drifter_021_071	IgotU#9999	-55.370180	47.522630	2011-07-05T03:13:00	  1.
FB-drifter_021_071	IgotU#9999	-55.369610	47.522580	2011-07-05T03:17:00	  1.
FB-drifter_021_071	IgotU#9999	-55.369050	47.522770	2011-07-05T03:21:00	  1.
FB-drifter_021_071	IgotU#9999	-55.368550	47.522860	2011-07-05T03:25:00	  1.
FB-drifter_021_071	IgotU#9999	-55.367880	47.522950	2011-07-05T03:30:00	  1.
FB-drifter_021_071	IgotU#9999	-55.367550	47.523090	2011-07-05T03:34:00	  1.
FB-drifter_021_071	IgotU#9999	-55.367170	47.523240	2011-07-05T03:38:00	  1.
FB-drifter_021_071	IgotU#9999	-55.366670	47.523390	2011-07-05T03:42:00	  1.
FB-drifter_021_071	IgotU#9999	-55.366240	47.523590	2011-07-05T03:47:00	  1.
FB-drifter_021_071	IgotU#9999	-55.365750	47.523770	2011-07-05T03:51:00	  1.
FB-drifter_021_071	IgotU#9999	-55.365460	47.524020	2011-07-05T03:55:00	  1.
FB-drifter_021_071	IgotU#9999	-55.365040	47.524220	2011-07-05T03:59:00	  1.
FB-drifter_021_071	IgotU#9999	-55.364610	47.524440	2011-07-05T04:04:00	  1.
FB-drifter_021_071	IgotU#9999	-55.364240	47.524700	2011-07-05T04:08:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363910	47.524930	2011-07-05T04:12:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363390	47.525120	2011-07-05T04:16:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363040	47.525590	2011-07-05T04:25:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363010	47.526460	2011-07-05T04:46:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363040	47.526580	2011-07-05T04:51:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363200	47.526790	2011-07-05T04:55:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363200	47.526950	2011-07-05T04:59:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363320	47.527210	2011-07-05T05:04:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363340	47.527250	2011-07-05T05:08:00	  1.
FB-drifter_021_071	IgotU#9999	-55.363420	47.527370	2011-07-05T05:12:00	  1.
FB-drifter_021_072	IgotU#9999	-55.387260	47.531450	2011-07-04T19:20:00	  1.
FB-drifter_021_072	IgotU#9999	-55.386470	47.531480	2011-07-04T19:40:00	  1.
FB-drifter_021_072	IgotU#9999	-55.386310	47.531460	2011-07-04T19:45:00	  1.
FB-drifter_021_072	IgotU#9999	-55.386180	47.531370	2011-07-04T19:55:00	  1.
FB-drifter_021_072	IgotU#9999	-55.385860	47.530820	2011-07-04T20:04:00	  1.
FB-drifter_021_072	IgotU#9999	-55.385750	47.530460	2011-07-04T20:09:00	  1.
FB-drifter_021_072	IgotU#9999	-55.385430	47.529980	2011-07-04T20:14:00	  1.
FB-drifter_021_072	IgotU#9999	-55.385240	47.529450	2011-07-04T20:19:00	  1.
FB-drifter_021_072	IgotU#9999	-55.384950	47.528930	2011-07-04T20:24:00	  1.
FB-drifter_021_072	IgotU#9999	-55.384570	47.528310	2011-07-04T20:29:00	  1.
FB-drifter_021_072	IgotU#9999	-55.384000	47.527660	2011-07-04T20:34:00	  1.
FB-drifter_021_072	IgotU#9999	-55.383710	47.527150	2011-07-04T20:39:00	  1.
FB-drifter_021_072	IgotU#9999	-55.383450	47.526520	2011-07-04T20:43:00	  1.
FB-drifter_021_072	IgotU#9999	-55.382720	47.525790	2011-07-04T20:48:00	  1.
FB-drifter_021_072	IgotU#9999	-55.382380	47.525180	2011-07-04T20:53:00	  1.
FB-drifter_021_072	IgotU#9999	-55.381830	47.524550	2011-07-04T20:58:00	  1.
FB-drifter_021_072	IgotU#9999	-55.380660	47.523130	2011-07-04T21:08:00	  1.
FB-drifter_021_072	IgotU#9999	-55.380140	47.522920	2011-07-04T21:13:00	  1.
FB-drifter_021_072	IgotU#9999	-55.379710	47.522160	2011-07-04T21:18:00	  1.
FB-drifter_021_072	IgotU#9999	-55.379230	47.521880	2011-07-04T21:23:00	  1.
FB-drifter_021_072	IgotU#9999	-55.378720	47.521480	2011-07-04T21:28:00	  1.
FB-drifter_021_072	IgotU#9999	-55.377990	47.520830	2011-07-04T21:37:00	  1.
FB-drifter_021_072	IgotU#9999	-55.377660	47.520570	2011-07-04T21:42:00	  1.
FB-drifter_021_072	IgotU#9999	-55.377300	47.520370	2011-07-04T21:47:00	  1.
FB-drifter_021_072	IgotU#9999	-55.377060	47.520170	2011-07-04T21:52:00	  1.
FB-drifter_021_072	IgotU#9999	-55.376710	47.520080	2011-07-04T21:57:00	  1.
FB-drifter_021_072	IgotU#9999	-55.376340	47.520070	2011-07-04T22:02:00	  1.
FB-drifter_021_072	IgotU#9999	-55.376070	47.520070	2011-07-04T22:07:00	  1.
FB-drifter_021_072	IgotU#9999	-55.375810	47.520020	2011-07-04T22:12:00	  1.
FB-drifter_021_072	IgotU#9999	-55.375330	47.520360	2011-07-04T22:26:00	  1.
FB-drifter_021_072	IgotU#9999	-55.374960	47.520840	2011-07-04T22:41:00	  1.
FB-drifter_021_072	IgotU#9999	-55.374330	47.521130	2011-07-04T22:50:00	  1.
FB-drifter_021_072	IgotU#9999	-55.374080	47.521350	2011-07-04T22:55:00	  1.
FB-drifter_021_072	IgotU#9999	-55.373890	47.521650	2011-07-04T23:00:00	  1.
FB-drifter_021_072	IgotU#9999	-55.373670	47.521850	2011-07-04T23:05:00	  1.
FB-drifter_021_072	IgotU#9999	-55.373260	47.522080	2011-07-04T23:10:00	  1.
FB-drifter_021_072	IgotU#9999	-55.373030	47.522340	2011-07-04T23:14:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372570	47.522740	2011-07-04T23:19:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372070	47.523160	2011-07-04T23:24:00	  1.
FB-drifter_021_072	IgotU#9999	-55.371450	47.523560	2011-07-04T23:29:00	  1.
FB-drifter_021_072	IgotU#9999	-55.370630	47.524350	2011-07-04T23:39:00	  1.
FB-drifter_021_072	IgotU#9999	-55.370290	47.524720	2011-07-04T23:44:00	  1.
FB-drifter_021_072	IgotU#9999	-55.370090	47.525180	2011-07-04T23:49:00	  1.
FB-drifter_021_072	IgotU#9999	-55.369600	47.527340	2011-07-05T00:16:00	  1.
FB-drifter_021_072	IgotU#9999	-55.369780	47.527890	2011-07-05T00:21:00	  1.
FB-drifter_021_072	IgotU#9999	-55.369740	47.528550	2011-07-05T00:26:00	  1.
FB-drifter_021_072	IgotU#9999	-55.369870	47.529140	2011-07-05T00:31:00	  1.
FB-drifter_021_072	IgotU#9999	-55.369960	47.529650	2011-07-05T00:36:00	  1.
FB-drifter_021_072	IgotU#9999	-55.370210	47.530210	2011-07-05T00:41:00	  1.
FB-drifter_021_072	IgotU#9999	-55.370110	47.530900	2011-07-05T00:46:00	  1.
FB-drifter_021_072	IgotU#9999	-55.370270	47.531560	2011-07-05T00:50:00	  1.
FB-drifter_021_072	IgotU#9999	-55.370730	47.532100	2011-07-05T00:55:00	  1.
FB-drifter_021_072	IgotU#9999	-55.371310	47.532670	2011-07-05T01:00:00	  1.
FB-drifter_021_072	IgotU#9999	-55.371300	47.533390	2011-07-05T01:05:00	  1.
FB-drifter_021_072	IgotU#9999	-55.371940	47.533860	2011-07-05T01:10:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372060	47.534390	2011-07-05T01:15:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372380	47.534900	2011-07-05T01:20:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372500	47.535400	2011-07-05T01:24:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372490	47.535890	2011-07-05T01:29:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372650	47.536870	2011-07-05T01:39:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372760	47.537230	2011-07-05T01:44:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372820	47.537770	2011-07-05T01:49:00	  1.
FB-drifter_021_072	IgotU#9999	-55.372920	47.538150	2011-07-05T01:54:00	  1.
FB-drifter_021_072	IgotU#9999	-55.373080	47.538450	2011-07-05T01:59:00	  1.
FB-drifter_021_072	IgotU#9999	-55.373320	47.538730	2011-07-05T02:04:00	  1.
FB-drifter_021_072	IgotU#9999	-55.373520	47.539060	2011-07-05T02:12:00	  1.
FB-drifter_021_072	IgotU#9999	-55.373700	47.539310	2011-07-05T02:22:00	  1.
FB-drifter_021_072	IgotU#9999	-55.374110	47.539700	2011-07-05T02:52:00	  1.
FB-drifter_021_073	IgotU#9999	-55.396640	47.519030	2011-07-04T19:12:00	 10.
FB-drifter_021_073	IgotU#9999	-55.396180	47.518520	2011-07-04T19:21:00	 10.
FB-drifter_021_073	IgotU#9999	-55.395570	47.517930	2011-07-04T19:34:00	 10.
FB-drifter_021_073	IgotU#9999	-55.395300	47.517700	2011-07-04T19:39:00	 10.
FB-drifter_021_073	IgotU#9999	-55.394990	47.517460	2011-07-04T19:43:00	 10.
FB-drifter_021_073	IgotU#9999	-55.394850	47.517360	2011-07-04T19:47:00	 10.
FB-drifter_021_073	IgotU#9999	-55.394680	47.517010	2011-07-04T19:56:00	 10.
FB-drifter_021_073	IgotU#9999	-55.394320	47.516860	2011-07-04T20:01:00	 10.
FB-drifter_021_073	IgotU#9999	-55.394060	47.516680	2011-07-04T20:05:00	 10.
FB-drifter_021_073	IgotU#9999	-55.393550	47.516240	2011-07-04T20:14:00	 10.
FB-drifter_021_073	IgotU#9999	-55.393200	47.516140	2011-07-04T20:19:00	 10.
FB-drifter_021_073	IgotU#9999	-55.393050	47.516050	2011-07-04T20:23:00	 10.
FB-drifter_021_073	IgotU#9999	-55.392450	47.515690	2011-07-04T20:27:00	 10.
FB-drifter_021_073	IgotU#9999	-55.392240	47.515440	2011-07-04T20:32:00	 10.
FB-drifter_021_073	IgotU#9999	-55.392060	47.515290	2011-07-04T20:36:00	 10.
FB-drifter_021_073	IgotU#9999	-55.391680	47.515080	2011-07-04T20:45:00	 10.
FB-drifter_021_073	IgotU#9999	-55.391270	47.514860	2011-07-04T20:54:00	 10.
FB-drifter_021_073	IgotU#9999	-55.391090	47.514830	2011-07-04T20:58:00	 10.
FB-drifter_021_073	IgotU#9999	-55.390780	47.514770	2011-07-04T21:03:00	 10.
FB-drifter_021_073	IgotU#9999	-55.390210	47.514430	2011-07-04T21:08:00	 10.
FB-drifter_021_073	IgotU#9999	-55.389890	47.514280	2011-07-04T21:16:00	 10.
FB-drifter_021_073	IgotU#9999	-55.389570	47.514190	2011-07-04T21:21:00	 10.
FB-drifter_021_073	IgotU#9999	-55.389270	47.514110	2011-07-04T21:25:00	 10.
FB-drifter_021_073	IgotU#9999	-55.389110	47.514070	2011-07-04T21:29:00	 10.
FB-drifter_021_073	IgotU#9999	-55.388810	47.513950	2011-07-04T21:34:00	 10.
FB-drifter_021_073	IgotU#9999	-55.388500	47.513820	2011-07-04T21:38:00	 10.
FB-drifter_021_073	IgotU#9999	-55.387700	47.513760	2011-07-04T21:51:00	 10.
FB-drifter_021_073	IgotU#9999	-55.387410	47.513690	2011-07-04T21:56:00	 10.
FB-drifter_021_073	IgotU#9999	-55.386830	47.513670	2011-07-04T22:04:00	 10.
FB-drifter_021_073	IgotU#9999	-55.386510	47.513470	2011-07-04T22:09:00	 10.
FB-drifter_021_073	IgotU#9999	-55.386210	47.513600	2011-07-04T22:13:00	 10.
FB-drifter_021_073	IgotU#9999	-55.385820	47.513460	2011-07-04T22:17:00	 10.
FB-drifter_021_073	IgotU#9999	-55.385600	47.513550	2011-07-04T22:22:00	 10.
FB-drifter_021_073	IgotU#9999	-55.385300	47.513640	2011-07-04T22:26:00	 10.
FB-drifter_021_073	IgotU#9999	-55.384920	47.513580	2011-07-04T22:31:00	 10.
FB-drifter_021_073	IgotU#9999	-55.384550	47.513580	2011-07-04T22:35:00	 10.
FB-drifter_021_073	IgotU#9999	-55.384260	47.513700	2011-07-04T22:39:00	 10.
FB-drifter_021_073	IgotU#9999	-55.383850	47.513600	2011-07-04T22:44:00	 10.
FB-drifter_021_073	IgotU#9999	-55.383650	47.513700	2011-07-04T22:48:00	 10.
FB-drifter_021_073	IgotU#9999	-55.383130	47.513700	2011-07-04T22:52:00	 10.
FB-drifter_021_073	IgotU#9999	-55.382750	47.513690	2011-07-04T22:57:00	 10.
FB-drifter_021_073	IgotU#9999	-55.382390	47.513890	2011-07-04T23:01:00	 10.
FB-drifter_021_073	IgotU#9999	-55.382030	47.513850	2011-07-04T23:06:00	 10.
FB-drifter_021_073	IgotU#9999	-55.381790	47.514100	2011-07-04T23:10:00	 10.
FB-drifter_021_073	IgotU#9999	-55.381420	47.514100	2011-07-04T23:14:00	 10.
FB-drifter_021_073	IgotU#9999	-55.381030	47.513920	2011-07-04T23:19:00	 10.
FB-drifter_021_073	IgotU#9999	-55.380480	47.514190	2011-07-04T23:23:00	 10.
FB-drifter_021_073	IgotU#9999	-55.379990	47.514100	2011-07-04T23:27:00	 10.
FB-drifter_021_073	IgotU#9999	-55.378950	47.514100	2011-07-04T23:36:00	 10.
FB-drifter_021_073	IgotU#9999	-55.378160	47.514140	2011-07-04T23:46:00	 10.
FB-drifter_021_073	IgotU#9999	-55.377560	47.514250	2011-07-04T23:50:00	 10.
FB-drifter_021_073	IgotU#9999	-55.377090	47.514420	2011-07-04T23:56:00	 10.
FB-drifter_021_073	IgotU#9999	-55.376280	47.514400	2011-07-05T00:03:00	 10.
FB-drifter_021_073	IgotU#9999	-55.374970	47.514500	2011-07-05T00:14:00	 10.
FB-drifter_021_073	IgotU#9999	-55.373730	47.514740	2011-07-05T00:25:00	 10.
FB-drifter_021_073	IgotU#9999	-55.373030	47.514920	2011-07-05T00:30:00	 10.
FB-drifter_021_073	IgotU#9999	-55.372650	47.515150	2011-07-05T00:34:00	 10.
FB-drifter_021_073	IgotU#9999	-55.371700	47.515060	2011-07-05T00:43:00	 10.
FB-drifter_021_073	IgotU#9999	-55.371110	47.515050	2011-07-05T00:47:00	 10.
FB-drifter_021_073	IgotU#9999	-55.369640	47.515000	2011-07-05T01:00:00	 10.
FB-drifter_021_073	IgotU#9999	-55.368010	47.514970	2011-07-05T01:13:00	 10.
FB-drifter_021_073	IgotU#9999	-55.367390	47.515090	2011-07-05T01:18:00	 10.
FB-drifter_021_073	IgotU#9999	-55.366930	47.515010	2011-07-05T01:22:00	 10.
FB-drifter_021_073	IgotU#9999	-55.366460	47.514980	2011-07-05T01:27:00	 10.
FB-drifter_021_073	IgotU#9999	-55.365940	47.514860	2011-07-05T01:31:00	 10.
FB-drifter_021_073	IgotU#9999	-55.365230	47.514950	2011-07-05T01:35:00	 10.
FB-drifter_021_073	IgotU#9999	-55.364690	47.514970	2011-07-05T01:40:00	 10.
FB-drifter_021_073	IgotU#9999	-55.364090	47.514820	2011-07-05T01:44:00	 10.
FB-drifter_021_073	IgotU#9999	-55.363590	47.514820	2011-07-05T01:48:00	 10.
FB-drifter_021_073	IgotU#9999	-55.363030	47.514660	2011-07-05T01:53:00	 10.
FB-drifter_021_073	IgotU#9999	-55.362540	47.514760	2011-07-05T01:58:00	 10.
FB-drifter_021_073	IgotU#9999	-55.362060	47.514710	2011-07-05T02:02:00	 10.
FB-drifter_021_073	IgotU#9999	-55.361430	47.514470	2011-07-05T02:06:00	 10.
FB-drifter_021_073	IgotU#9999	-55.361020	47.514480	2011-07-05T02:11:00	 10.
FB-drifter_021_073	IgotU#9999	-55.360570	47.514370	2011-07-05T02:15:00	 10.
FB-drifter_021_073	IgotU#9999	-55.360050	47.514220	2011-07-05T02:19:00	 10.
FB-drifter_021_073	IgotU#9999	-55.359660	47.514160	2011-07-05T02:24:00	 10.
FB-drifter_021_073	IgotU#9999	-55.358920	47.513840	2011-07-05T02:28:00	 10.
FB-drifter_021_073	IgotU#9999	-55.358540	47.513750	2011-07-05T02:33:00	 10.
FB-drifter_021_073	IgotU#9999	-55.358150	47.513580	2011-07-05T02:37:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357810	47.513460	2011-07-05T02:41:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357420	47.513280	2011-07-05T02:46:00	 10.
FB-drifter_021_073	IgotU#9999	-55.357040	47.513090	2011-07-05T02:50:00	 10.
FB-drifter_021_073	IgotU#9999	-55.356670	47.512940	2011-07-05T02:54:00	 10.
FB-drifter_021_073	IgotU#9999	-55.356340	47.512650	2011-07-05T02:59:00	 10.
FB-drifter_021_073	IgotU#9999	-55.356030	47.512420	2011-07-05T03:03:00	 10.
FB-drifter_021_073	IgotU#9999	-55.355720	47.512160	2011-07-05T03:08:00	 10.
FB-drifter_021_073	IgotU#9999	-55.355480	47.511990	2011-07-05T03:12:00	 10.
FB-drifter_021_073	IgotU#9999	-55.355270	47.511630	2011-07-05T03:17:00	 10.
FB-drifter_021_073	IgotU#9999	-55.354900	47.511320	2011-07-05T03:21:00	 10.
FB-drifter_021_073	IgotU#9999	-55.354650	47.511050	2011-07-05T03:26:00	 10.
FB-drifter_021_073	IgotU#9999	-55.354580	47.510710	2011-07-05T03:30:00	 10.
FB-drifter_021_073	IgotU#9999	-55.353870	47.510440	2011-07-05T03:35:00	 10.
FB-drifter_021_073	IgotU#9999	-55.353870	47.509990	2011-07-05T03:39:00	 10.
FB-drifter_021_073	IgotU#9999	-55.353490	47.509630	2011-07-05T03:43:00	 10.
FB-drifter_021_073	IgotU#9999	-55.353840	47.509190	2011-07-05T03:48:00	 10.
FB-drifter_021_073	IgotU#9999	-55.353130	47.508770	2011-07-05T03:52:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352890	47.508330	2011-07-05T03:56:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352580	47.507830	2011-07-05T04:01:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352390	47.507340	2011-07-05T04:05:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352160	47.506850	2011-07-05T04:10:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351940	47.506360	2011-07-05T04:14:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351720	47.505860	2011-07-05T04:19:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351520	47.505310	2011-07-05T04:23:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351430	47.504900	2011-07-05T04:27:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351360	47.504490	2011-07-05T04:32:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351100	47.503880	2011-07-05T04:36:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351150	47.503330	2011-07-05T04:40:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350810	47.502760	2011-07-05T04:45:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350750	47.502290	2011-07-05T04:49:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350590	47.501680	2011-07-05T04:54:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350600	47.501250	2011-07-05T04:58:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350600	47.500780	2011-07-05T05:02:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350430	47.500140	2011-07-05T05:07:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350390	47.499590	2011-07-05T05:11:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350310	47.498980	2011-07-05T05:15:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350230	47.498400	2011-07-05T05:20:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350040	47.497730	2011-07-05T05:24:00	 10.
FB-drifter_021_073	IgotU#9999	-55.349930	47.497040	2011-07-05T05:29:00	 10.
FB-drifter_021_073	IgotU#9999	-55.349750	47.496350	2011-07-05T05:34:00	 10.
FB-drifter_021_073	IgotU#9999	-55.349820	47.495250	2011-07-05T05:40:00	 10.
FB-drifter_021_073	IgotU#9999	-55.349540	47.494260	2011-07-05T05:49:00	 10.
FB-drifter_021_073	IgotU#9999	-55.349010	47.492430	2011-07-05T06:02:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348850	47.490360	2011-07-05T06:16:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348590	47.488750	2011-07-05T06:27:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348560	47.488250	2011-07-05T06:31:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348420	47.487500	2011-07-05T06:36:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348420	47.486880	2011-07-05T06:40:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348370	47.486240	2011-07-05T06:44:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348310	47.485570	2011-07-05T06:49:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348280	47.484950	2011-07-05T06:53:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348240	47.484340	2011-07-05T06:58:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348110	47.483580	2011-07-05T07:02:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348040	47.482910	2011-07-05T07:06:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348020	47.482240	2011-07-05T07:11:00	 10.
FB-drifter_021_073	IgotU#9999	-55.347980	47.481600	2011-07-05T07:15:00	 10.
FB-drifter_021_073	IgotU#9999	-55.347980	47.480990	2011-07-05T07:19:00	 10.
FB-drifter_021_073	IgotU#9999	-55.347970	47.480350	2011-07-05T07:24:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348050	47.479680	2011-07-05T07:28:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348010	47.478870	2011-07-05T07:33:00	 10.
FB-drifter_021_073	IgotU#9999	-55.347930	47.478150	2011-07-05T07:37:00	 10.
FB-drifter_021_073	IgotU#9999	-55.347960	47.477460	2011-07-05T07:41:00	 10.
FB-drifter_021_073	IgotU#9999	-55.347990	47.476780	2011-07-05T07:46:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348020	47.476010	2011-07-05T07:50:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348080	47.475340	2011-07-05T07:54:00	 10.
FB-drifter_021_073	IgotU#9999	-55.348180	47.474620	2011-07-05T07:59:00	 10.
FB-drifter_021_073	IgotU#9999	-55.349580	47.468110	2011-07-05T08:41:00	 10.
FB-drifter_021_073	IgotU#9999	-55.349870	47.467450	2011-07-05T08:46:00	 10.
FB-drifter_021_073	IgotU#9999	-55.349920	47.466740	2011-07-05T08:50:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350280	47.466130	2011-07-05T08:55:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350650	47.465500	2011-07-05T08:59:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350850	47.464870	2011-07-05T09:03:00	 10.
FB-drifter_021_073	IgotU#9999	-55.350940	47.464220	2011-07-05T09:08:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351040	47.463560	2011-07-05T09:12:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351210	47.462920	2011-07-05T09:16:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351300	47.462330	2011-07-05T09:21:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351520	47.461730	2011-07-05T09:25:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351680	47.461110	2011-07-05T09:29:00	 10.
FB-drifter_021_073	IgotU#9999	-55.351850	47.460530	2011-07-05T09:34:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352290	47.459960	2011-07-05T09:38:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352390	47.459500	2011-07-05T09:43:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352490	47.457950	2011-07-05T09:56:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352580	47.457520	2011-07-05T10:01:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352570	47.456970	2011-07-05T10:05:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352780	47.456410	2011-07-05T10:09:00	 10.
FB-drifter_021_073	IgotU#9999	-55.352870	47.456020	2011-07-05T10:14:00	 10.
FB-drifter_021_073	IgotU#9999	-55.353100	47.455630	2011-07-05T10:18:00	 10.
FB-drifter_021_073	IgotU#9999	-55.353320	47.455140	2011-07-05T10:23:00	 10.
FB-drifter_021_073	IgotU#9999	-55.353480	47.454650	2011-07-05T10:27:00	 10.
FB-drifter_021_073	IgotU#9999	-55.353620	47.454320	2011-07-05T10:31:00	 10.
FB-drifter_021_073	IgotU#9999	-55.354000	47.452790	2011-07-05T10:49:00	 10.
FB-drifter_021_073	IgotU#9999	-55.354770	47.450990	2011-07-05T11:11:00	 10.
FB-drifter_021_073	IgotU#9999	-55.354700	47.450590	2011-07-05T11:16:00	 10.
FB-drifter_021_073	IgotU#9999	-55.355160	47.449920	2011-07-05T11:30:00	 10.
FB-drifter_021_073	IgotU#9999	-55.355220	47.449550	2011-07-05T11:35:00	 10.
FB-drifter_021_073	IgotU#9999	-55.355470	47.449250	2011-07-05T11:41:00	 10.
FB-drifter_021_073	IgotU#9999	-55.355620	47.448790	2011-07-05T11:47:00	 10.
FB-drifter_021_073	IgotU#9999	-55.355940	47.448580	2011-07-05T11:54:00	 10.
FB-drifter_021_073	IgotU#9999	-55.356120	47.448350	2011-07-05T12:03:00	 10.
FB-drifter_021_073	IgotU#9999	-55.356460	47.446900	2011-07-05T12:19:00	 10.
FB-drifter_021_073	IgotU#9999	-55.356810	47.445820	2011-07-05T12:36:00	 10.
FB-drifter_021_073	IgotU#9999	-55.356850	47.445570	2011-07-05T12:41:00	 10.
